iso3,year,indicator,domain,direction,value,z
NLD,2015,household_cons,Material,up,20750.4087499901,0.1810714977872454
NLD,2015,broadband,Material,up,41.0879703576802,1.439267671050754
NLD,2015,life_expectancy,Health,up,81.509756097561,0.7697947214350603
NLD,2015,infant_mort,Health,down,3.5,0.4709806561546257
NLD,2015,maternal_mort,Health,down,5.0,0.7075224262894699
NLD,2015,child_mort,Health,down,4.1,0.5323415389353381
NLD,2015,schooling,Knowledge,up,11.74,0.21269267330343708
NLD,2015,tertiary_attain,Knowledge,up,28.8690700531006,0.5906396396252757
NLD,2015,internet_users,Knowledge,up,91.7241379310345,1.0771363059147174
NLD,2015,research_dev,Knowledge,up,2.11792,0.13078124957427079
NLD,2015,homicides,Safety,down,0.607922883579319,0.5332651250397109
NLD,2015,suicide,Safety,down,11.78,0.5091211099823282
NLD,2015,road_deaths,Safety,down,3.8,1.057146856825186
NLD,2015,political_stability,Safety,up,0.9118761,-0.022190453003732378
NLD,2015,gini,Equality,down,28.2,0.774437312436441
NLD,2015,gdi,Equality,up,0.958,-0.8029743352112358
NLD,2015,top_10_income,Equality,down,23.0,0.6664666418048668
NLD,2015,vdem_libdem,Freedom,up,0.831,0.49962180498564096
NLD,2015,press_freedom,Freedom,down,9.22,0.8466150443583114
NLD,2015,corruption,Freedom,up,84.0,0.8743182847039606
NLD,2015,civil_liberties,Freedom,up,0.938,0.13154308169814194
NLD,2015,work_hours,Work,down,1438.41,1.1004314523647112
NLD,2015,unemployment,Work,down,6.872,0.00571073357936087
NLD,2015,employment,Work,up,61.897,0.6970542119086934
NLD,2015,pm25,Environment,down,12.0566403406417,0.41315484657949203
NLD,2015,co2_pc,Environment,down,9.584029,-0.0607975510236231
NLD,2015,renewable,Environment,up,2.7083628,-0.5012911926158578
NLD,2015,protected_areas,Environment,up,11.3,-1.0693027742433983
NLD,2015,life_eval,Wellbeing,up,7.339,0.8295912815020328
NLD,2015,adolescent_fert,Wellbeing,down,3.18,0.9001536730964304
NLD,2016,gdp_pc,Material,up,64267.7476553623,0.9313273102922448
NLD,2016,household_cons,Material,up,20914.6272448459,0.20019893605890304
NLD,2016,broadband,Material,up,41.9813942626003,1.4957255842687236
NLD,2016,life_expectancy,Health,up,81.5609756097561,0.7856842104941398
NLD,2016,infant_mort,Health,down,3.5,0.4709806561546257
NLD,2016,maternal_mort,Health,down,5.0,0.7075224262894699
NLD,2016,child_mort,Health,down,4.1,0.5323415389353381
NLD,2016,schooling,Knowledge,up,11.756,0.22548748594036755
NLD,2016,tertiary_attain,Knowledge,up,29.4067401885986,0.6607983741882684
NLD,2016,internet_users,Knowledge,up,90.4109589041096,1.0401597896348247
NLD,2016,research_dev,Knowledge,up,2.11546,0.12814566395188678
NLD,2016,homicides,Safety,down,0.546362553519554,0.5607539858019928
NLD,2016,suicide,Safety,down,11.83,0.5024988306933673
NLD,2016,road_deaths,Safety,down,3.8,1.057146856825186
NLD,2016,political_stability,Safety,up,0.880799,-0.08416471024436532
NLD,2016,gini,Equality,down,28.2,0.774437312436441
NLD,2016,gdi,Equality,up,0.959,-0.7593118031140496
NLD,2016,top_10_income,Equality,down,22.9,0.7050189589986575
NLD,2016,vdem_libdem,Freedom,up,0.831,0.49962180498564096
NLD,2016,press_freedom,Freedom,down,8.76,0.8974682762015679
NLD,2016,corruption,Freedom,up,83.0,0.7955969050383497
NLD,2016,civil_liberties,Freedom,up,0.938,0.13154308169814194
NLD,2016,work_hours,Work,down,1451.09,1.0527820959229477
NLD,2016,unemployment,Work,down,6.007,0.23681998921404754
NLD,2016,employment,Work,up,62.299,0.7604627551614678
NLD,2016,pm25,Environment,down,11.7209776911577,0.4629249949276016
NLD,2016,co2_pc,Environment,down,9.579465,-0.05957669867640461
NLD,2016,renewable,Environment,up,2.6952727,-0.5021271744664106
NLD,2016,protected_areas,Environment,up,11.3,-1.0693027742433983
NLD,2016,life_eval,Wellbeing,up,7.377,0.8814654324742043
NLD,2016,adolescent_fert,Wellbeing,down,2.961,0.92178642532131
NLD,2017,gdp_pc,Material,up,65665.9910229578,1.0133188924835117
NLD,2017,household_cons,Material,up,21258.9422737599,0.24030321583165154
NLD,2017,broadband,Material,up,42.0988982620643,1.5031509850980158
NLD,2017,life_expectancy,Health,up,81.7609756097561,0.8477288820581874
NLD,2017,infant_mort,Health,down,3.5,0.4709806561546257
NLD,2017,maternal_mort,Health,down,5.0,0.7075224262894699
NLD,2017,child_mort,Health,down,4.0,0.5689804302790658
NLD,2017,schooling,Knowledge,up,11.772,0.23828229857729802
NLD,2017,tertiary_attain,Knowledge,up,31.5964205317811,0.9465222629306717
NLD,2017,internet_users,Knowledge,up,93.1972789115646,1.1186170334714967
NLD,2017,research_dev,Knowledge,up,2.14167,0.1562264359692418
NLD,2017,homicides,Safety,down,0.762328497745067,0.4643175670166108
NLD,2017,suicide,Safety,down,11.93,0.489254272115446
NLD,2017,road_deaths,Safety,down,3.7,1.0767206044465019
NLD,2017,political_stability,Safety,up,0.7820237,-0.2811433810733905
NLD,2017,gini,Equality,down,28.5,0.7055522628781166
NLD,2017,gdi,Equality,up,0.96,-0.7156492710168633
NLD,2017,top_10_income,Equality,down,23.3,0.5508096902234959
NLD,2017,vdem_libdem,Freedom,up,0.833,0.513919708008928
NLD,2017,press_freedom,Freedom,down,11.28,0.6188810061037282
NLD,2017,corruption,Freedom,up,82.0,0.7168755253727388
NLD,2017,civil_liberties,Freedom,up,0.941,0.18543566281491516
NLD,2017,work_hours,Work,down,1451.1,1.0527445175661325
NLD,2017,unemployment,Work,down,4.837,0.5494186355638548
NLD,2017,employment,Work,up,62.928,0.8596766201017534
NLD,2017,pm25,Environment,down,11.512544838837,0.49383023266128423
NLD,2017,co2_pc,Environment,down,9.372927,-0.00432858253050252
NLD,2017,renewable,Environment,up,2.9693282,-0.4846249839526478
NLD,2017,protected_areas,Environment,up,11.2,-1.0790084958249502
NLD,2017,life_eval,Wellbeing,up,7.441,0.9688324235852314
NLD,2017,adolescent_fert,Wellbeing,down,2.772,0.9404557868304528
NLD,2018,gdp_pc,Material,up,66758.2454283317,1.07736759024776
NLD,2018,household_cons,Material,up,21637.0063338684,0.2843384323205588
NLD,2018,broadband,Material,up,42.5152457224727,1.529461125960389
NLD,2018,life_expectancy,Health,up,81.8121951219512,0.8636183711172669
NLD,2018,infant_mort,Health,down,3.5,0.4709806561546257
NLD,2018,maternal_mort,Health,down,5.0,0.7075224262894699
NLD,2018,child_mort,Health,down,4.0,0.5689804302790658
NLD,2018,schooling,Knowledge,up,11.788,0.2510771112142285
NLD,2018,tertiary_attain,Knowledge,up,31.0932102203369,0.880860072790104
NLD,2018,internet_users,Knowledge,up,91.8918918918919,1.0818599246578415
NLD,2018,research_dev,Knowledge,up,2.1027,0.11447490275610446
NLD,2018,homicides,Safety,down,0.574010651743461,0.5484081338274984
NLD,2018,suicide,Safety,down,11.28,0.5753439028719352
NLD,2018,road_deaths,Safety,down,4.1,0.9984256139612385
NLD,2018,political_stability,Safety,up,0.7930988,-0.2590573081655022
NLD,2018,gini,Equality,down,28.1,0.7973989956225487
NLD,2018,gdi,Equality,up,0.961,-0.671986738919677
NLD,2018,top_10_income,Equality,down,23.0,0.6664666418048668
NLD,2018,vdem_libdem,Freedom,up,0.83,0.4924728534739975
NLD,2018,press_freedom,Freedom,down,10.01,0.7592801461927188
NLD,2018,corruption,Freedom,up,82.0,0.7168755253727388
NLD,2018,civil_liberties,Freedom,up,0.942,0.2033998565205062
NLD,2018,work_hours,Work,down,1451.04,1.052969987707024
NLD,2018,unemployment,Work,down,3.832,0.8179328574284329
NLD,2018,employment,Work,up,63.838,1.0032133722411185
NLD,2018,pm25,Environment,down,12.166093154962,0.3969258058619333
NLD,2018,co2_pc,Environment,down,9.084534,0.07281542951408583
NLD,2018,renewable,Environment,up,3.4468112,-0.4541311663387593
NLD,2018,protected_areas,Environment,up,11.2,-1.0790084958249502
NLD,2018,life_eval,Wellbeing,up,7.488,1.0329925576823926
NLD,2018,adolescent_fert,Wellbeing,down,2.603,0.9571495545291043
NLD,2019,gdp_pc,Material,up,67847.8818461095,1.1412627718572836
NLD,2019,household_cons,Material,up,21719.8782160943,0.2939909797581899
NLD,2019,broadband,Material,up,42.5292659897442,1.530347105201092
NLD,2019,life_expectancy,Health,up,82.1121951219512,0.9566853784633361
NLD,2019,infant_mort,Health,down,3.5,0.4709806561546257
NLD,2019,maternal_mort,Health,down,5.0,0.7075224262894699
NLD,2019,child_mort,Health,down,4.0,0.5689804302790658
NLD,2019,schooling,Knowledge,up,11.804,0.263871923851159
NLD,2019,tertiary_attain,Knowledge,up,34.2848460261818,1.2973256983480788
NLD,2019,internet_users,Knowledge,up,93.2885906040269,1.121188189584752
NLD,2019,research_dev,Knowledge,up,2.14036,0.15482293305650852
NLD,2019,homicides,Safety,down,0.712758090417298,0.48645250397422196
NLD,2019,suicide,Safety,down,11.05,0.6058063876011542
NLD,2019,road_deaths,Safety,down,4.0,1.0179993615825542
NLD,2019,political_stability,Safety,up,0.6985452,-0.44761702350019944
NLD,2019,gini,Equality,down,29.2,0.5448204805753601
NLD,2019,gdi,Equality,up,0.962,-0.6283242068224906
NLD,2019,top_10_income,Equality,down,23.9,0.31949578706075565
NLD,2019,vdem_libdem,Freedom,up,0.819,0.4138343868459189
NLD,2019,press_freedom,Freedom,down,8.63,0.911839841722488
NLD,2019,corruption,Freedom,up,82.0,0.7168755253727388
NLD,2019,civil_liberties,Freedom,up,0.932,0.023757919464597477
NLD,2019,work_hours,Work,down,1456.55,1.0322643131018094
NLD,2019,unemployment,Work,down,3.379,0.9389646410151532
NLD,2019,employment,Work,up,64.453,1.1002189794561836
NLD,2019,pm25,Environment,down,10.5448242918594,0.6373183307759499
NLD,2019,co2_pc,Environment,down,8.708599,0.17337658796100455
NLD,2019,renewable,Environment,up,4.2921596,-0.400144113543597
NLD,2019,protected_areas,Environment,up,22.5,0.017738042890422814
NLD,2019,life_eval,Wellbeing,up,7.4489,0.9796167865504991
NLD,2019,adolescent_fert,Wellbeing,down,2.505,0.9668299642005117
NLD,2020,gdp_pc,Material,up,64862.1890353474,0.9661847538492656
NLD,2020,household_cons,Material,up,20275.0369357532,0.12570230784986036
NLD,2020,broadband,Material,up,42.6667277513049,1.5390336918955427
NLD,2020,life_expectancy,Health,up,81.3585365853659,0.7228828965939593
NLD,2020,infant_mort,Health,down,3.5,0.4709806561546257
NLD,2020,maternal_mort,Health,down,4.0,0.8775278149385297
NLD,2020,child_mort,Health,down,4.0,0.5689804302790658
NLD,2020,schooling,Knowledge,up,11.82,0.2766667364880895
NLD,2020,tertiary_attain,Knowledge,up,34.7736282348633,1.3611052147726546
NLD,2020,internet_users,Knowledge,up,91.33333333,1.0661320236378
NLD,2020,research_dev,Knowledge,up,2.26514,0.2885092639350124
NLD,2020,homicides,Safety,down,0.686068183497271,0.49837048970254083
NLD,2020,suicide,Safety,down,11.06,0.6044819317433622
NLD,2020,road_deaths,Safety,down,4.0,1.0179993615825542
NLD,2020,political_stability,Safety,up,0.7092891,-0.4261914328766329
NLD,2020,gini,Equality,down,26.0,1.279594342530819
NLD,2020,gdi,Equality,up,0.961,-0.671986738919677
NLD,2020,top_10_income,Equality,down,21.6,1.2061990825179287
NLD,2020,vdem_libdem,Freedom,up,0.813,0.3709406777760579
NLD,2020,press_freedom,Freedom,down,9.96,0.7648076713930727
NLD,2020,corruption,Freedom,up,82.0,0.7168755253727388
NLD,2020,civil_liberties,Freedom,up,0.929,-0.030134661652175744
NLD,2020,work_hours,Work,down,1402.14,1.2367281525337
NLD,2020,unemployment,Work,down,3.82,0.821138997390995
NLD,2020,employment,Work,up,64.002,1.029081534165135
NLD,2020,pm25,Environment,down,8.95977219371951,0.8723408397896165
NLD,2020,co2_pc,Environment,down,7.7664127,0.4254077789935395
NLD,2020,renewable,Environment,up,6.303641,-0.27168352553244457
NLD,2020,protected_areas,Environment,up,22.5,0.017738042890422814
NLD,2020,life_eval,Wellbeing,up,7.464,1.0002299360157576
NLD,2020,adolescent_fert,Wellbeing,down,2.355,0.9816469177791963
NLD,2021,gdp_pc,Material,up,68573.5648786447,1.18381609367939
NLD,2021,household_cons,Material,up,21067.9914091837,0.2180621102953469
NLD,2021,broadband,Material,up,42.9460563127039,1.5566852317658306
NLD,2021,life_expectancy,Health,up,81.309756097561,0.7077500498710172
NLD,2021,infant_mort,Health,down,3.5,0.4709806561546257
NLD,2021,maternal_mort,Health,down,5.0,0.7075224262894699
NLD,2021,child_mort,Health,down,4.0,0.5689804302790658
NLD,2021,schooling,Knowledge,up,11.82,0.2766667364880895
NLD,2021,tertiary_attain,Knowledge,up,35.4291463684265,1.4466415309961542
NLD,2021,internet_users,Knowledge,up,92.05298013,1.0863958498719775
NLD,2021,research_dev,Knowledge,up,2.21542,0.23524043582730905
NLD,2021,homicides,Safety,down,0.710637312796065,0.48739950605626464
NLD,2021,suicide,Safety,down,11.5,0.546205874000508
NLD,2021,road_deaths,Safety,down,4.0,1.0179993615825542
NLD,2021,political_stability,Safety,up,0.732977,-0.3789527906580736
NLD,2021,gini,Equality,down,25.7,1.3484793920891434
NLD,2021,gdi,Equality,up,0.968,-0.3663490142393728
NLD,2021,top_10_income,Equality,down,21.4,1.2833037169055104
NLD,2021,vdem_libdem,Freedom,up,0.812,0.36379172626441514
NLD,2021,press_freedom,Freedom,down,9.67,0.7968673175551257
NLD,2021,corruption,Freedom,up,82.0,0.7168755253727388
NLD,2021,civil_liberties,Freedom,up,0.929,-0.030134661652175744
NLD,2021,work_hours,Work,down,1442.16,1.0863395685589843
NLD,2021,unemployment,Work,down,4.209,0.7172066269379396
NLD,2021,employment,Work,up,63.733,0.9866514393019603
NLD,2021,pm25,Environment,down,10.0302491904906,0.713616599799145
NLD,2021,co2_pc,Environment,down,7.889522,0.39247651740951756
NLD,2021,renewable,Environment,up,7.427884,-0.19988523952919243
NLD,2021,protected_areas,Environment,up,22.5,0.017738042890422814
NLD,2021,life_eval,Wellbeing,up,7.415,0.9333395834463769
NLD,2021,adolescent_fert,Wellbeing,down,2.227,0.9942907181663406
NLD,2022,gdp_pc,Material,up,71324.0360229425,1.3451009501777342
NLD,2022,household_cons,Material,up,22315.8820758024,0.3634108526308942
NLD,2022,broadband,Material,up,43.5643185557355,1.59575492295139
NLD,2022,life_expectancy,Health,up,81.6146341463415,0.8023303418893832
NLD,2022,infant_mort,Health,down,3.4,0.5156038234176834
NLD,2022,maternal_mort,Health,down,4.0,0.8775278149385297
NLD,2022,child_mort,Health,down,4.0,0.5689804302790658
NLD,2022,schooling,Knowledge,up,11.82,0.2766667364880895
NLD,2022,tertiary_attain,Knowledge,up,36.393924131785,1.5725320771561209
NLD,2022,internet_users,Knowledge,up,92.51968504,1.0995373342763792
NLD,2022,research_dev,Knowledge,up,2.17529,0.19224610614182783
NLD,2022,homicides,Safety,down,0.798685419651381,0.4480829178024569
NLD,2022,suicide,Safety,down,11.5,0.546205874000508
NLD,2022,road_deaths,Safety,down,4.0,1.0179993615825542
NLD,2022,political_stability,Safety,up,0.6252296,-0.5938237111947188
NLD,2022,gini,Equality,down,25.7,1.3484793920891434
NLD,2022,gdi,Equality,up,0.968,-0.3663490142393728
NLD,2022,top_10_income,Equality,down,21.4,1.2833037169055104
NLD,2022,vdem_libdem,Freedom,up,0.798,0.2637064051014061
NLD,2022,press_freedom,Freedom,down,9.67,0.7968673175551257
NLD,2022,corruption,Freedom,up,80.0,0.5594327660415169
NLD,2022,civil_liberties,Freedom,up,0.927,-0.06606304906335789
NLD,2022,work_hours,Work,down,1442.64,1.0845358074318512
NLD,2022,unemployment,Work,down,3.526,0.8996894264737672
NLD,2022,employment,Work,up,64.858,1.164100720792934
NLD,2022,pm25,Environment,down,9.71599320228502,0.7602126901783312
NLD,2022,co2_pc,Environment,down,7.1213217,0.5979671263905129
NLD,2022,renewable,Environment,up,8.991038,-0.10005648546167532
NLD,2022,protected_areas,Environment,up,22.5,0.017738042890422814
NLD,2022,life_eval,Wellbeing,up,7.403,0.9169582726130587
NLD,2022,adolescent_fert,Wellbeing,down,2.071,1.009700349888173
NLD,2023,gdp_pc,Material,up,70198.9546022361,1.2791273093112308
NLD,2023,household_cons,Material,up,22258.62999843,0.3567423858615062
NLD,2023,broadband,Material,up,43.2644444744139,1.5768050551827555
NLD,2023,life_expectancy,Health,up,81.8634146341464,0.8795078601763728
NLD,2023,infant_mort,Health,down,3.4,0.5156038234176834
NLD,2023,maternal_mort,Health,down,4.0,0.8775278149385297
NLD,2023,child_mort,Health,down,3.9,0.6056193216227935
NLD,2023,schooling,Knowledge,up,11.82,0.2766667364880895
NLD,2023,tertiary_attain,Knowledge,up,36.5573313987755,1.593854531786844
NLD,2023,internet_users,Knowledge,up,97.00680272,1.2258856664857725
NLD,2023,research_dev,Knowledge,up,2.26719,0.29070558528699897
NLD,2023,homicides,Safety,down,0.690893081283378,0.4962160024977813
NLD,2023,suicide,Safety,down,11.5,0.546205874000508
NLD,2023,road_deaths,Safety,down,4.0,1.0179993615825542
NLD,2023,political_stability,Safety,up,0.6084395,-0.6273066930847907
NLD,2023,gini,Equality,down,25.7,1.3484793920891434
NLD,2023,gdi,Equality,up,0.971,-0.23536141794781393
NLD,2023,top_10_income,Equality,down,21.4,1.2833037169055104
NLD,2023,vdem_libdem,Freedom,up,0.791,0.21366374451990153
NLD,2023,press_freedom,Freedom,down,9.67,0.7968673175551257
NLD,2023,corruption,Freedom,up,79.0,0.48071138637590605
NLD,2023,civil_liberties,Freedom,up,0.918,-0.22774079241367756
NLD,2023,work_hours,Work,down,1438.74,1.0991913665898074
NLD,2023,unemployment,Work,down,3.535,0.8972848215018455
NLD,2023,employment,Work,up,65.327,1.2380773545878363
NLD,2023,pm25,Environment,down,8.58757364083248,0.9275283240706826
NLD,2023,co2_pc,Environment,down,6.4676642,0.7728179794037114
NLD,2023,renewable,Environment,up,9.723821,-0.053258272430932764
NLD,2023,protected_areas,Environment,up,22.5,0.017738042890422814
NLD,2023,life_eval,Wellbeing,up,7.319,0.8022890967798362
NLD,2023,adolescent_fert,Wellbeing,down,1.858,1.0307404239699052
NOR,1990,gdp_pc,Material,up,56608.2547514372,0.4821823641906434
NOR,1990,household_cons,Material,up,17223.2471153517,-0.22975656698065422
NOR,1990,broadband,Material,up,0.518763971411311,-1.1244120344779578
NOR,1990,life_expectancy,Health,up,76.5373170731707,-0.7727720092676635
NOR,1990,infant_mort,Health,down,7.0,-1.0908301980523938
NOR,1990,maternal_mort,Health,down,9.0,0.02750087169323033
NOR,1990,child_mort,Health,down,8.7,-1.153047462876137
NOR,1990,schooling,Knowledge,up,10.79,-0.5469993270143104
NOR,1990,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,1990,internet_users,Knowledge,up,0.707,-1.4857257360851508
NOR,1990,research_dev,Knowledge,up,1.5935,-0.43106989355207
NOR,1990,homicides,Safety,down,1.10811435598692,0.3099119733242384
NOR,1990,suicide,Safety,down,12.83,0.3700532449141532
NOR,1990,road_deaths,Safety,down,8.0,0.2350494567299194
NOR,1990,political_stability,Safety,up,1.5709819,1.2922047897310536
NOR,1990,gini,Equality,down,25.2,1.4632878080196838
NOR,1990,gdi,Equality,up,0.981,0.20126390302404903
NOR,1990,top_10_income,Equality,down,21.2,1.3604083512930905
NOR,1990,vdem_libdem,Freedom,up,0.845,0.5997071261486501
NOR,1990,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,1990,corruption,Freedom,up,85.0,0.9530396643695714
NOR,1990,civil_liberties,Freedom,up,0.968,0.6704688928658742
NOR,1990,work_hours,Work,down,1492.68,0.896493709928234
NOR,1990,unemployment,Work,down,5.407,0.3971269873421538
NOR,1990,employment,Work,up,58.552,0.16943834827553522
NOR,1990,pm25,Environment,down,12.4592374381614,0.35346003901339446
NOR,1990,co2_pc,Environment,down,8.254036,0.29497043228810027
NOR,1990,renewable,Environment,up,46.446365,2.2919782261543484
NOR,1990,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,1990,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,1990,adolescent_fert,Wellbeing,down,17.735,-0.5375847224886111
NOR,1991,gdp_pc,Material,up,57949.698676313,0.5608432842925355
NOR,1991,household_cons,Material,up,17481.9581599556,-0.19962305771787317
NOR,1991,broadband,Material,up,0.518763971411311,-1.1244120344779578
NOR,1991,life_expectancy,Health,up,76.9807317073171,-0.6352144325561347
NOR,1991,infant_mort,Health,down,6.4,-0.8230911944740477
NOR,1991,maternal_mort,Health,down,8.0,0.1975062603422902
NOR,1991,child_mort,Health,down,8.0,-0.8965752234700431
NOR,1991,schooling,Knowledge,up,10.894,-0.4638330448742616
NOR,1991,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,1991,internet_users,Knowledge,up,1.41,-1.4659306507146235
NOR,1991,research_dev,Knowledge,up,1.5935,-0.43106989355207
NOR,1991,homicides,Safety,down,1.17326206157397,0.2808212227365477
NOR,1991,suicide,Safety,down,12.83,0.3700532449141532
NOR,1991,road_deaths,Safety,down,8.0,0.2350494567299194
NOR,1991,political_stability,Safety,up,1.5709819,1.2922047897310536
NOR,1991,gini,Equality,down,25.2,1.4632878080196838
NOR,1991,gdi,Equality,up,0.98,0.15760137092686274
NOR,1991,top_10_income,Equality,down,21.2,1.3604083512930905
NOR,1991,vdem_libdem,Freedom,up,0.845,0.5997071261486501
NOR,1991,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,1991,corruption,Freedom,up,85.0,0.9530396643695714
NOR,1991,civil_liberties,Freedom,up,0.968,0.6704688928658742
NOR,1991,work_hours,Work,down,1489.9,0.9069404931228793
NOR,1991,unemployment,Work,down,5.407,0.3971269873421538
NOR,1991,employment,Work,up,58.552,0.16943834827553522
NOR,1991,pm25,Environment,down,12.3475993921246,0.3700130934598335
NOR,1991,co2_pc,Environment,down,7.8528857,0.4022765859564975
NOR,1991,renewable,Environment,up,45.19982,2.2123692853595878
NOR,1991,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,1991,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,1991,adolescent_fert,Wellbeing,down,17.466,-0.5110129857375034
NOR,1992,gdp_pc,Material,up,59669.7590202519,0.6617058897104534
NOR,1992,household_cons,Material,up,17802.5664823889,-0.16228002944260167
NOR,1992,broadband,Material,up,0.518763971411311,-1.1244120344779578
NOR,1992,life_expectancy,Health,up,77.1843902439025,-0.572034797487859
NOR,1992,infant_mort,Health,down,5.9,-0.5999753581587592
NOR,1992,maternal_mort,Health,down,8.0,0.1975062603422902
NOR,1992,child_mort,Health,down,7.2,-0.6034640927202214
NOR,1992,schooling,Knowledge,up,10.998,-0.3806667627342142
NOR,1992,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,1992,internet_users,Knowledge,up,2.22,-1.4431226576134466
NOR,1992,research_dev,Knowledge,up,1.5935,-0.43106989355207
NOR,1992,homicides,Safety,down,1.07319655443247,0.32550400449306754
NOR,1992,suicide,Safety,down,12.83,0.3700532449141532
NOR,1992,road_deaths,Safety,down,8.0,0.2350494567299194
NOR,1992,political_stability,Safety,up,1.5709819,1.2922047897310536
NOR,1992,gini,Equality,down,25.4,1.4173644416474678
NOR,1992,gdi,Equality,up,0.981,0.20126390302404903
NOR,1992,top_10_income,Equality,down,21.325,1.3122179548008526
NOR,1992,vdem_libdem,Freedom,up,0.845,0.5997071261486501
NOR,1992,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,1992,corruption,Freedom,up,85.0,0.9530396643695714
NOR,1992,civil_liberties,Freedom,up,0.968,0.6704688928658742
NOR,1992,work_hours,Work,down,1500.0,0.8689863527394556
NOR,1992,unemployment,Work,down,5.91,0.26273628724475795
NOR,1992,employment,Work,up,58.638,0.1830033600161782
NOR,1992,pm25,Environment,down,12.2194007229423,0.38902166290609663
NOR,1992,co2_pc,Environment,down,8.026121,0.35593681325137694
NOR,1992,renewable,Environment,up,46.20322,2.276450093668524
NOR,1992,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,1992,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,1992,adolescent_fert,Wellbeing,down,16.79,-0.4442379149428973
NOR,1993,gdp_pc,Material,up,61019.8161031696,0.7408718767212151
NOR,1993,household_cons,Material,up,18110.7752937405,-0.1263812409469127
NOR,1993,broadband,Material,up,0.518763971411311,-1.1244120344779578
NOR,1993,life_expectancy,Health,up,77.1517073170732,-0.582173804792236
NOR,1993,infant_mort,Health,down,5.4,-0.3768595218434707
NOR,1993,maternal_mort,Health,down,7.0,0.3675116489913501
NOR,1993,child_mort,Health,down,6.6,-0.3836307446578549
NOR,1993,schooling,Knowledge,up,11.102,-0.29750048059416534
NOR,1993,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,1993,internet_users,Knowledge,up,2.78,-1.4273541685558426
NOR,1993,research_dev,Knowledge,up,1.5935,-0.43106989355207
NOR,1993,homicides,Safety,down,0.881289800091005,0.4111971455842946
NOR,1993,suicide,Safety,down,12.83,0.3700532449141532
NOR,1993,road_deaths,Safety,down,8.0,0.2350494567299194
NOR,1993,political_stability,Safety,up,1.5709819,1.2922047897310536
NOR,1993,gini,Equality,down,25.6,1.371441075275251
NOR,1993,gdi,Equality,up,0.979,0.11393883882967645
NOR,1993,top_10_income,Equality,down,21.45,1.264027558308615
NOR,1993,vdem_libdem,Freedom,up,0.846,0.6068560776602936
NOR,1993,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,1993,corruption,Freedom,up,85.0,0.9530396643695714
NOR,1993,civil_liberties,Freedom,up,0.968,0.6704688928658742
NOR,1993,work_hours,Work,down,1496.57,0.8818757291270939
NOR,1993,unemployment,Work,down,5.965,0.24804147908301494
NOR,1993,employment,Work,up,59.054,0.248620160994174
NOR,1993,pm25,Environment,down,12.09120205376,0.40803023235235975
NOR,1993,co2_pc,Environment,down,8.336998,0.2727784181711032
NOR,1993,renewable,Environment,up,45.99971,2.263453197815472
NOR,1993,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,1993,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,1993,adolescent_fert,Wellbeing,down,15.82,-0.34842161513406955
NOR,1994,gdp_pc,Material,up,63730.8964637618,0.8998468973536254
NOR,1994,household_cons,Material,up,18616.3917350858,-0.06748929166032508
NOR,1994,broadband,Material,up,0.518763971411311,-1.1244120344779578
NOR,1994,life_expectancy,Health,up,77.689756097561,-0.4152585054382294
NOR,1994,infant_mort,Health,down,4.9,-0.15374368552818224
NOR,1994,maternal_mort,Health,down,7.0,0.3675116489913501
NOR,1994,child_mort,Health,down,6.1,-0.2004362879392163
NOR,1994,schooling,Knowledge,up,11.206,-0.2143341984541179
NOR,1994,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,1994,internet_users,Knowledge,up,4.15,-1.3887776863970622
NOR,1994,research_dev,Knowledge,up,1.5935,-0.43106989355207
NOR,1994,homicides,Safety,down,0.760988150030889,0.4649160795920357
NOR,1994,suicide,Safety,down,12.83,0.3700532449141532
NOR,1994,road_deaths,Safety,down,8.0,0.2350494567299194
NOR,1994,political_stability,Safety,up,1.5709819,1.2922047897310536
NOR,1994,gini,Equality,down,25.8,1.325517708903035
NOR,1994,gdi,Equality,up,0.978,0.07027630673249015
NOR,1994,top_10_income,Equality,down,21.575,1.2158371618163772
NOR,1994,vdem_libdem,Freedom,up,0.847,0.6140050291719371
NOR,1994,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,1994,corruption,Freedom,up,85.0,0.9530396643695714
NOR,1994,civil_liberties,Freedom,up,0.968,0.6704688928658742
NOR,1994,work_hours,Work,down,1494.44,0.8898799191287462
